app_id,vehicles_id,fits
11253094,183,0
12445137,765,0
11877952,201,1
12483261,1058,0
12072611,278,0
10990171,365,1
11808071,1133,0
11684464,102,1
12433330,1354,0
11864148,1095,1
11699188,60,1
11780634,446,1
11483551,391,1
11983577,731,0
10281370,59,1
12292390,586,0
12557991,726,0
12453283,1496,0
12375307,1550,0
10308700,110,1
10982445,6,1
10937564,637,0
11762788,1036,1
12563277,48,1
12508174,1157,0
11720999,467,1
11371628,57,1
12562493,735,0
11416615,224,1
12041858,376,0
11925885,793,0
12527444,994,0
11823023,375,1
11784921,118,1
12564648,1561,0
11788513,386,0
11887318,1021,1
12380879,954,0
12284867,149,1
12499604,29,0
12317580,847,0
11585804,130,1
12520592,1183,0
11852635,584,1
11774927,1245,1
11977356,158,0
11612373,359,1
11357126,179,1
11370951,147,1
11869919,587,1
12565163,1163,0
12286810,301,1
12221900,962,0
12448628,943,0
12500698,266,0
11638934,203,1
11408556,517,1
10315776,620,0
11540190,191,1
11823162,1137,0
12264412,653,0
11445421,787,0
12456814,1483,0
12523472,102,0
11957049,257,0
12016866,1139,0
12200716,446,1
11627253,453,1
11816275,394,1
12481647,430,0
11745671,1253,0
12250021,241,0
11461120,473,1
12486393,1401,0
12531722,441,0
12380887,453,0
11776988,322,1
11639214,49,1
11538615,1455,0
11337317,570,1
12479548,495,0
11627290,666,1
11444826,241,1
11634934,50,1
11656524,60,1
11648494,59,1
11673034,1061,0
11788076,753,1
11240984,1231,0
12136051,168,0
11852529,462,1
11820775,63,1
11639214,56,1
12546785,617,0
11774927,303,1
12563454,301,1
11441488,361,1
11563848,1469,0
12565025,905,0
11598090,238,1
12516932,561,0
12264464,1493,0
11793528,597,1
12311446,1216,0
11539120,446,1
12520956,717,0
12546267,266,0
12199698,1301,1
12100004,1223,0
12381479,713,0
12523670,1577,0
12492350,1174,0
12260559,1580,0
12451273,526,0
12005773,319,0
12200870,679,1
12344462,779,0
11793528,203,1
11327689,47,1
12483507,1547,0
12531821,859,0
12215715,838,0
11445634,106,1
11841410,313,0
12236490,1449,0
11633528,210,1
11881214,166,1
11445427,608,1
11779758,814,1
12558699,324,0
11791173,392,1
12563381,571,1
12403472,1586,0
11481402,444,1
12480555,768,0
11763862,460,1
12494896,939,0
12563190,942,0
12331900,1368,0
12544084,1444,0
11867204,208,1
12375619,1162,0
12108504,10,0
11795215,225,1
12563651,1595,1
12563480,790,1
12435381,880,0
11772771,1190,1
12313587,823,0
12486593,587,0
12563641,1609,1
11371520,280,1
11546563,1021,1
11854864,321,1
11445424,375,1
12289349,944,0
11831305,254,1
12253450,502,0
11378627,126,1
12563485,386,1
11113122,563,1
11823023,1115,1
11620028,143,1
12388320,57,0
11335060,210,1
10769655,123,1
12563622,1454,1
12339150,1497,0
11564507,354,1
10685367,10,1
12464417,25,0
11527331,494,1
12563633,904,1
10307860,107,1
12551382,489,0
11848702,226,0
12565958,1582,0
11265677,144,0
11069182,244,1
12515878,434,0
11877952,73,1
12558888,64,0
11856422,1136,1
11706679,7,0
12447841,1561,0
11770690,266,1
11611211,403,1
12305195,1293,0
10319042,145,1
11707174,544,1
11765116,436,1
11489303,1407,0
11622847,54,1
12178872,152,0
12536363,1065,0
12520846,263,0
12438126,841,0
11599385,278,1
12047259,316,0
10333153,391,0
10784473,1600,0
12258820,726,0
12485290,1066,0
12563491,942,1
12333857,992,0
11475283,113,1
12562610,523,1
11864627,1384,0
11697484,254,1
11539570,752,1
12077126,1219,0
11357118,40,1
12443787,1227,0
11460766,35,1
11714657,214,1
12410712,1320,0
12369336,359,0
12112895,1004,0
12039697,1500,0
12371179,522,0
12375588,545,0
12540913,270,0
12407444,1501,0
11817987,375,1
11432143,886,1
10878361,144,1
12496826,614,0
11841560,517,1
12250434,517,0
11780634,443,1
12539796,660,0
11868850,916,1
12376545,742,0
12552172,1218,0
11774721,1176,1
12474411,1573,0
11805703,278,1
11638934,203,1
11688918,410,1
11623102,669,1
11526973,370,1
11489545,911,1
11445424,539,1
12186618,560,0
11122235,570,1
12477986,1474,0
12477709,292,0
11785187,1156,1
11531475,391,1
11867053,1426,0
11357224,115,0
12403967,184,0
12550300,591,0
11763862,163,1
11721931,54,1
12368786,354,0
11644659,367,1
12299494,1563,0
12563654,60,1
12566390,1527,0
11766765,50,1
11686952,540,1
12410658,740,0
12395356,127,0
11881016,560,0
10303139,92,1
12094011,803,0
11858216,189,1
11632447,30,1
11879203,617,0
12105780,1426,0
11865822,976,1
12486865,1091,0
11780636,595,1
11823165,538,1
12290384,108,0
11630323,62,1
12563641,1187,1
11445006,148,1
11611530,47,1
12537255,384,0
11370955,853,0
11624291,34,1
12183081,756,0
12562526,373,1
12313863,1473,0
12057421,1613,0
11682554,35,1
12472065,365,0
11600188,834,1
11781306,49,1
12263900,1211,0
12383163,590,0
11198753,684,1
11779778,1457,0
12326227,1168,0
11610235,749,1
11697996,43,1
12499362,235,0
10324994,50,1
11817987,670,1
12540357,649,0
11523200,719,1
12504408,1193,0
11357233,359,0
12481777,1364,0
12271280,32,0
12358778,133,0
11513368,73,1
11984663,1130,0
11854939,172,1
11465360,87,1
11636518,704,1
12314325,1555,0
12562578,241,0
11488567,662,1
12455827,1387,0
12396403,1213,0
12066111,1382,0
12478570,827,0
12514692,1203,0
12563633,307,1
12164816,464,0
12234735,277,0
11490520,62,1
10107865,8,1
10307829,103,1
11790757,313,1
12268487,41,0
12502439,701,0
11120474,2,0
11713852,54,1
11994596,632,0
10858558,114,1
11841349,300,1
11771829,595,1
12498885,921,0
11823023,155,1
12246450,171,0
12120429,342,0
11374833,713,0
12171544,379,0
11763862,817,1
12038934,465,0
12490292,725,0
11748672,590,1
12380501,179,0
10843744,62,1
11286909,592,1
11763862,902,1
12283964,1330,1
11817987,356,1
12565849,407,0
12407107,359,0
12290980,1304,0
11782596,304,1
12465426,9,0
12498799,974,0
11879080,54,1
12462708,1387,0
12089208,1414,0
12446025,496,0
11950727,1066,0
12563636,902,1
12042619,252,0
12533893,1452,0
11810509,803,0
11360459,51,1
11190718,567,1
12199698,440,1
12169390,1465,0
11914814,394,0
12538129,696,0
12339055,798,0
12321003,492,0
12378565,1248,0
11468638,338,1
12305160,513,0
11725114,333,1
11683440,50,1
11865822,798,1
12562364,50,1
11190118,539,1
11445424,367,1
11823023,607,1
11784872,87,1
12563622,1230,1
11402482,523,1
11759127,29,1
12383367,622,0
11399416,572,1
12451902,1163,0
11907005,40,0
12381062,1051,0
11082055,97,0
11817987,591,1
12052103,138,0
12330002,339,0
11576068,50,1
12515132,283,0
12328133,497,0
12294052,280,0
12454672,1172,0
12307244,1489,0
11817951,662,1
11038791,41,1
12504347,716,0
11622717,188,1
11687076,452,1
12327069,1335,0
11417147,48,1
11825296,83,1
10810026,669,0
11596398,172,0
11774721,383,1
10299803,81,1
11596621,596,1
12506324,779,0
12216056,530,0
11977702,1573,0
12364846,1252,0
11069222,205,1
12545642,1544,0
12352915,1561,0
12171019,163,0
11403043,244,0
11700914,50,1
11785891,358,1
12474036,1171,0
11780634,899,1
12536207,843,0
11857187,350,1
11289744,1581,0
10851432,104,1
12362070,227,0
11634455,203,1
12554587,286,0
11768536,656,1
11687690,61,1
11844956,29,1
11262705,861,0
11728571,409,1
12498120,413,0
12435098,1232,0
11789421,712,1
12537687,167,0
11080167,498,0
12269631,1449,0
12285356,367,1
12376559,379,0
12494533,1028,0
10525400,424,0
12179820,567,0
12392019,886,0
12418893,1385,0
11627090,1095,1
11774721,973,1
11688733,351,1
12282605,1405,0
11845493,574,1
11357126,180,1
11709906,321,1
12544487,138,0
12563056,50,1
12513411,1140,0
12329567,911,0
11543938,585,1
11110328,350,1
11563721,50,1
12219776,1071,0
12341230,1102,0
11637842,54,1
11785891,209,1
12540853,568,0
11541669,51,1
11389571,84,1
11868850,35,1
11190348,62,1
12502979,1098,0
11734692,523,1
11985582,956,0
12366387,880,0
12484168,680,0
12039778,905,0
11848377,47,1
12453689,1465,0
11887618,1228,1
12421461,232,0
10445820,118,1
11775874,66,1
12553298,1054,0
12250991,1407,0
11785891,923,1
12298327,444,0
12541962,1356,0
11327484,84,1
11726013,447,1
11682480,1140,1
11417963,72,1
12383269,1072,0
12479156,1488,0
11692942,365,1
11930710,644,0
12253006,695,0
12313527,155,0
11441407,483,1
11773598,62,1
11845596,1359,0
12246728,205,0
11735133,523,1
11285655,679,1
12282247,746,0
11793528,148,1
11682584,316,1
10333025,157,1
11038290,647,0
11597264,300,1
11243132,278,1
12446994,938,0
12138889,438,0
11555844,663,0
12396968,675,0
11484958,351,1
11887622,1408,1
11679979,50,1
12562701,369,1
11617478,442,1
11548993,49,1
11771293,662,1
12369309,677,0
11746528,534,0
11883121,513,1
11151213,864,0
11874897,868,1
12525987,121,0
11556240,571,1
12328243,123,0
12562347,50,1
11728490,206,1
12285603,765,1
12423154,410,0
12535569,1356,0
11666648,50,1
12442600,586,0
12372515,216,0
11218814,161,0
12505050,230,0
11853394,1373,1
11830338,51,1
12555762,1369,0
11160841,1491,0
11367867,331,1
12492588,1440,0
12199473,1475,0
12428544,598,0
12443288,719,0
12396345,954,0
12179046,911,0
11120567,238,1
12447685,1491,0
12368650,1604,0
11777090,639,1
11282287,375,0
12503240,1141,0
11859118,759,1
12504495,512,0
12508676,18,0
12199698,1393,1
11460743,82,1
12563143,357,1
11841916,28,1
11441407,8,1
12290911,842,0
12521953,1003,0
12558422,1139,0
12528481,1541,0
12430736,469,0
11853394,1377,1
12485527,687,0
11859118,960,1
11326499,96,1
11919211,1357,0
12374984,1250,0
12462236,663,0
12415525,625,0
12313244,1428,0
11816025,34,1
12543903,281,0
12135095,456,0
12053389,588,0
12278462,1605,0
12388326,1260,0
12497829,812,0
11943432,149,0
12541882,789,0
11793469,371,1
11763862,34,1
11527301,538,1
11823023,687,1
11383361,278,1
11611954,194,1
12291568,1491,0
10978552,327,1
11966835,289,0
12283991,208,1
11617674,741,1
12439478,329,0
11777244,271,1
12562862,770,0
12563622,1015,1
12380847,870,0
11147965,1364,0
11835289,155,1
11361709,585,1
11449091,587,1
11830272,1337,1
11613387,58,1
11470620,360,1
10307664,100,1
11657952,854,1
11823159,818,0
11471642,698,0
11863652,543,0
11774927,274,1
11138282,10,1
12283991,496,1
12563070,429,0
11044080,398,1
12042866,600,0
12004120,565,0
12470272,169,0
12540267,751,0
12375507,985,0
12061985,1398,0
11827984,887,1
12456435,92,0
12468900,353,0
12023963,1351,0
11835289,49,1
11819302,1243,1
11793528,850,1
11619470,665,0
12369418,1147,0
11824652,6,1
12451662,1497,0
11224657,224,1
11707174,544,1
10936138,123,1
10975582,18,1
12115779,867,0
12457412,581,0
12473272,748,0
11701240,50,1
12270457,400,0
11853394,1254,1
12491753,330,0
12296297,292,0
11612324,80,1
12161511,359,0
11704487,206,1
12559237,654,0
11357458,710,0
11812156,719,1
11824966,299,1
12526808,483,0
11770656,166,1
11190358,207,1
11634200,208,1
11785226,1272,1
12532430,974,0
12535444,186,0
11941755,360,0
12386414,1243,0
11734485,637,1
11795221,133,1
11480143,194,1
11143343,535,1
12282605,379,0
11727910,508,1
11566045,90,1
12562522,278,1
11617646,193,1
11637325,445,1
11330236,391,1
12230568,96,0
12492620,1329,0
12505105,1386,0
11780634,96,1
12137137,932,0
11774927,538,1
10871698,1267,0
11886430,250,0
11853770,638,1
12309706,457,0
11847258,144,1
11326233,244,1
12272288,1156,0
12388881,219,0
12383211,1299,0
11660584,834,1
11757803,133,1
12498528,1208,0
11023119,391,1
12318033,148,0
11774721,352,1
12311839,75,0
11736121,173,1
11488551,364,0
11779828,1138,1
12529443,821,0
12349533,578,0
12566023,1413,0
11779879,946,1
12528629,594,0
12193045,947,0
11764509,90,1
12461697,1346,0
11864983,462,1
11718165,785,1
12470999,24,0
12541969,537,0
12464886,1171,0
11774914,59,1
11072757,504,1
11612376,566,1
11699010,351,1
11994179,49,0
11138256,44,1
11120646,180,0
11030491,1510,0
12506023,840,0
12073649,595,0
11550790,321,1
11673037,50,1
12442565,125,0
11441407,587,1
12398927,692,0
12529936,185,0
11228971,365,1
12563633,723,1
11465095,590,1
12351040,946,0
12305205,1075,0
11823171,17,1
12363337,778,0
12557827,534,0
12283991,84,1
10308685,115,1
12443769,157,0
12511704,115,0
12254936,1603,0
11960672,1191,0
11676089,576,1
12395374,48,0
11869353,47,1
11599413,48,1
11630868,716,1
12267709,801,0
11574121,591,1
12231578,102,0
10936285,118,1
12472975,772,0
12504561,1329,0
11329113,51,1
12359378,953,0
11682450,911,1
11445424,589,1
12214710,1497,0
11738585,357,1
11823008,496,1
11867242,1492,0
12293602,511,0
11608323,62,1
11451184,460,1
11685797,714,1
11190382,227,1
11450376,838,1
11854410,278,1
12513233,896,0
11625143,97,1
11538590,321,1
11817987,151,1
11369454,1070,0
12544222,590,0
11517681,351,1
11151368,889,0
12562583,206,1
12523085,1167,0
11706679,1,1
11158389,130,1
12513292,649,0
11780634,6,1
12537460,1553,0
11468745,892,1
11538606,321,1
12463070,229,0
12542964,48,0
12383358,1484,0
12469476,63,0
12511886,1351,0
11865695,54,1
11538639,241,1
10985377,196,1
12348294,394,0
12548884,1050,0
11840935,60,1
12454456,491,0
11860509,56,1
12562458,278,1
11818292,830,0
11194126,451,0
11498691,637,1
10977165,112,1
11946957,696,0
11745276,884,1
11817676,155,1
11760218,49,1
12314018,1263,0
12509833,1175,0
11768548,460,1
12563422,206,1
11628496,214,1
12541806,369,0
11524647,383,1
11755839,260,1
11868956,1117,0
12531409,734,0
12563587,571,1
12420522,770,0
11373827,37,1
12464353,1247,0
12520810,1068,0
11160458,645,1
11604226,514,1
11310102,303,1
12562679,369,1
12424676,1136,0
11714039,50,1
12505228,218,0
12464432,30,0
12524592,135,0
12464270,425,0
11682509,644,1
11794397,106,1
12285302,47,1
12415075,1329,0
12173871,350,0
12567088,1259,0
11725133,410,1
10630498,223,1
12204862,758,0
12353946,873,0
12441779,130,0
12200414,124,1
11698144,1219,1
12486310,1186,0
12493709,1306,0
11781046,557,1
11776744,900,1
12436250,409,0
11731748,357,1
11147551,207,0
11622782,223,1
12438766,1148,0
12310674,1032,0
12532704,1553,0
11084710,42,1
12449502,192,0
11625386,333,1
12307137,321,0
12562473,278,1
11763862,539,1
11435341,321,1
12536516,141,0
12515223,1594,0
12399179,826,0
12470442,435,0
11168760,69,1
11851387,571,1
11540070,238,1
12288975,197,0
11765549,601,1
11487224,73,1
11445601,62,1
11732241,143,1
12162420,789,0
11617469,10,1
11441407,66,1
12299743,822,0
11759379,318,1
11813428,69,1
11802024,707,1
10460732,203,1
12563622,332,1
11310102,932,0
12409264,1560,0
12562517,278,1
10325663,97,1
11706698,956,1
11732740,1005,1
11887285,1022,1
12136061,1434,0
11682548,206,1
11636541,164,1
11735623,635,1
11929877,1524,0
12344296,743,0
10908668,49,1
11665863,749,1
11787795,362,1
11580325,834,1
12298630,1221,0
11747582,90,1
11817872,231,1
12563274,48,1
11997238,23,0
11763162,58,1
11833647,940,0
11943857,34,0
11644679,278,1
11782549,567,1
10851422,104,1
12540800,1174,0
11790760,1297,1
12486433,1213,0
11765549,355,1
12563446,1435,0
11562491,404,0
11582489,50,1
11488701,268,1
12363870,279,0
12341143,515,0
11634510,130,1
11565303,662,1
11779767,43,1
12200414,763,1
11539607,616,1
12454083,643,0
12225808,288,0
12074768,460,0
11190243,220,0
12022856,1202,0
11766767,591,1
12548963,991,0
12329187,589,0
11476100,523,0
12555343,1576,0
12485788,190,0
12258029,1602,0
12515784,206,0
12562409,371,1
12166504,1215,0
11933354,1429,0
11650768,277,1
11774721,642,1
12531929,1069,0
11740519,166,0
12514633,1101,0
12506225,454,0
12069683,1556,0
10974039,130,1
11660762,50,1
11279259,452,1
11863519,438,1
12283991,818,1
11834495,660,1
12562969,34,1
12565277,593,0
11728490,568,1
11785891,150,1
12563480,935,1
12207167,398,0
11408039,162,1
11625379,1132,0
12284797,84,1
11705462,47,1
12563628,643,1
11602882,321,1
12436130,113,0
12563050,357,1
12130136,199,0
12424929,816,0
11229044,272,1
11629993,616,1
11560306,902,0
11355362,515,1
12531535,946,0
12318468,106,0
12562561,206,1
12424307,1020,0
11230129,37,1
11765549,999,1
11627029,206,1
11344289,788,1
12563491,1442,1
11286977,244,1
12544125,1236,0
12254754,107,0
11819302,813,1
11044062,478,1
12337557,1251,0
10861813,900,0
12268953,35,0
11823023,603,1
11155574,640,1
10907625,279,1
11075542,591,0
11808057,186,1
11712700,260,1
11683816,365,1
12563066,90,1
12383643,1209,0
12440915,1030,0
12566788,191,0
11609064,1048,0
12544464,731,0
12540610,865,0
12231046,402,0
11068312,410,1
12199698,397,1
12087862,108,0
12388173,1532,0
12553021,753,0
11190806,590,1
12556374,1035,0
12566256,1243,0
11099956,414,0
12500596,629,0
12126421,535,0
11817844,598,1
11859578,679,1
12563113,591,1
11683203,260,1
11708515,1030,0
11721937,357,1
11193089,150,1
11527993,208,0
11853775,268,1
11451184,605,1
11760976,203,1
12073143,860,0
11867188,1006,0
11493740,555,0
11730865,514,1
11823023,278,1
12233724,124,0
12506022,983,0
12263021,1350,0
11563837,73,1
12504104,901,0
12321786,1114,0
12401293,649,0
11487870,35,1
11266239,326,1
12563639,1604,1
12193205,894,0
11071837,501,1
12452213,1503,0
12231212,886,0
12371363,509,0
12374833,1465,0
11265723,716,1
12107374,1572,0
11787770,523,0
12130393,713,0
12521270,1180,0
11843209,73,1
11639255,206,1
11682554,1097,1
12378870,523,0
11539420,804,1
10979730,69,1
11841608,1268,0
12405624,317,0
12563418,206,1
11706679,57,1
11785891,236,1
12535550,1582,0
11595781,1054,1
11618972,179,1
10838970,254,1
11843406,637,1
11728515,411,1
12083313,1,0
12548872,1475,0
12465412,512,0
12562913,90,1
12324954,714,0
11823023,890,1
11562260,847,0
12410849,1193,0
11656055,608,1
12558250,984,0
12471559,1421,0
11409381,72,1
12214241,146,0
12462144,952,0
12562317,50,1
11027392,40,1
11730339,491,1
11483542,583,1
11260840,69,1
11933715,1182,0
12394923,86,0
12565113,1607,0
12378429,1184,0
11774721,912,1
12162417,806,0
11883851,50,1
11765549,447,1
11688768,978,0
12526029,312,0
11627290,89,1
11612376,278,1
12209301,581,0
12563628,996,1
11616093,460,1
12379094,1405,0
11660408,355,1
12526396,1217,0
12566219,1605,0
11176770,383,1
12489649,1035,0
12262252,1400,0
12237191,217,0
11498691,144,1
11847012,1350,1
12290980,560,0
11893824,1563,0
11630329,62,1
11820775,334,1
11451223,48,1
11199395,166,1
12276670,1099,0
11513081,203,1
11627290,534,1
12005714,1268,0
11441407,585,1
12550027,374,0
11437034,517,1
11381652,357,1
11816655,360,1
11240165,698,0
12553616,1440,0
11190345,814,0
12103634,1569,0
11534375,359,1
12502283,1532,0
11323425,51,1
12534597,1284,0
11158500,642,1
11660739,237,1
10978579,608,0
12463986,652,0
11823911,697,1
12397747,431,0
12094014,1135,0
12513753,1036,0
12246531,1170,0
11852635,410,1
12204232,990,0
11886147,700,1
12483128,496,0
12549956,740,0
11887622,382,1
12554045,633,0
12383580,837,0
12494533,1296,0
11682554,54,1
12547612,336,0
11453366,615,1
12526571,672,0
11780904,126,1
12469014,1445,0
12321052,1530,0
11772784,660,1
12176143,1573,0
12443507,1405,0
11768497,369,1
12276617,869,0
11450695,35,1
11370858,144,1
11466968,119,1
11711687,500,1
12484895,738,0
12009726,599,0
11611712,91,1
11849393,47,1
11866054,1067,1
12486894,1065,0
11225749,371,1
11071837,106,1
12520722,550,0
12456904,394,0
12381683,896,0
12562750,357,1
11563876,334,1
11945933,532,0
11683923,140,1
12466676,1120,0
12563242,50,1
11644992,249,1
12283991,759,1
12453109,151,0
11850142,815,1
11762792,1006,0
11533914,543,1
11811560,278,1
11748648,54,1
11637825,514,1
12567147,1503,0
12399533,361,0
10315961,144,1
11748968,708,0
12462970,1414,0
11744845,574,0
12199851,1184,0
12426228,727,0
12562664,34,1
12353686,420,0
11688925,60,1
12276618,841,0
12315643,997,0
12429962,330,0
11639268,850,1
12518192,1406,0
12269167,738,0
12126436,1423,0
12199636,1221,1
11659760,393,1
11038299,119,1
11856422,900,1
11265733,18,1
11622781,657,1
12454656,1350,0
11028423,397,1
12260895,1327,0
11996481,1284,0
11190727,63,1
11783213,34,1
11732268,1579,0
10861496,365,0
12141795,1044,0
12296627,1298,0
12150189,1547,0
11682554,87,1
12566550,38,0
11443139,259,1
12262666,1040,0
11657933,203,1
11153118,153,1
12416949,748,0
12265421,1581,0
11715334,62,1
12370466,485,0
11854312,359,1
11647699,6,1
11784899,534,1
11921813,665,0
11968077,1149,0
12162422,63,0
11190322,669,1
11721905,228,1
12275150,160,0
12566152,353,0
12157008,86,0
11167445,524,1
12478723,763,0
12379037,433,0
11093042,722,0
12526301,1203,0
11863652,898,0
12562653,265,0
11745537,350,1
12563641,1190,1
12419098,636,0
12442120,345,0
11635687,298,1
11859118,231,1
11482507,135,1
11327597,211,1
12546774,1567,0
12423085,66,0
12543377,517,0
11538867,1200,0
11825289,89,1
11849731,51,1
11190245,445,1
11405174,403,1
12373803,258,0
11635703,189,1
11331001,35,1
11774721,73,1
11669974,450,1
12291980,816,0
11700174,46,1
11038800,463,1
11450353,224,1
11780634,537,1
11230147,307,1
11190711,1018,0
11150203,69,1
12466543,981,0
11873440,452,1
11399455,48,1
10307664,97,1
12540154,111,0
11598140,58,1
11665429,49,1
12563256,163,1
12239490,1091,0
12284379,256,1
11581547,186,0
11859583,172,1
11801404,677,0
11853394,1135,1
10460707,200,1
11265695,18,1
12432771,1263,0
12373587,433,0
11650982,280,0
12508741,348,0
12369182,1338,0
12563485,390,1
11451223,1354,0
12531388,574,0
12510336,554,0
12095896,23,0
11697522,539,1
12559618,1462,0
12509047,689,0
11592313,34,1
12522154,644,0
11708586,859,0
11492884,350,1
11208903,590,1
11788654,54,1
12563640,1230,1
11303639,301,1
11691960,598,1
11709646,54,1
12541677,444,0
12439478,166,0
11614266,416,1
12563586,523,1
12213659,397,0
11582454,278,1
11774907,57,1
11612388,95,1
12562372,50,1
11777106,50,1
11135952,497,1
12562633,853,1
12562468,821,0
12528211,681,0
11680230,50,1
12562419,371,1
12514597,1497,0
12283958,744,1
12555285,88,0
11625134,103,1
12543206,24,0
12267305,794,0
11485522,66,1
12547850,914,0
12275714,1600,0
10804734,1350,0
11609740,208,1
12340597,968,0
11837401,10,1
11785891,838,1
12401370,1135,0
12524998,1342,0
12233358,640,0
12398215,136,0
11774927,58,1
12498334,1456,0
11783215,34,1
11627290,591,1
12489189,1308,0
11850945,1337,0
12489385,1476,0
11554870,369,1
10313602,60,0
11086974,447,0
11823154,46,1
11513333,190,1
12426866,1577,0
11777945,50,1
11972870,410,0
12543744,914,0
12214158,200,0
11461337,936,1
12374629,344,0
11758667,749,0
12381052,1449,0
10808924,248,1
12236389,145,0
12288084,556,0
12473817,680,0
11844956,146,1
11465025,889,1
11048772,483,1
12563482,305,1
11639844,1243,0
11817281,89,1
11867092,369,1
11535178,523,1
11692942,1207,1
11353700,24,1
11383077,90,1
12422824,1381,0
12476685,681,0
11781229,238,1
12563595,1097,1
11859118,230,1
11485311,932,0
12488207,1394,0
12540286,1460,0
11445424,445,1
12431449,769,0
12532659,645,0
11824956,1001,0
11773531,369,1
11620059,461,1
10858512,150,0
11854197,357,1
12398917,1589,0
11227962,222,1
10296687,21,1
12285935,169,0
12544549,856,0
12357151,1162,0
11541753,321,1
11645596,196,1
11037502,945,0
11441407,597,1
11780920,63,1
12424696,1160,0
11865805,746,1
11728569,492,1
11732852,600,1
11785891,1135,1
11732268,398,1
11612372,603,1
11851964,207,1
11613270,1344,0
12541827,483,0
12540241,972,0
12465168,628,0
11721948,126,0
12511642,133,0
12557665,673,0
12209495,709,0
12469909,1403,0
11774927,822,1
12328657,456,0
11098180,50,1
11850184,893,1
12312309,583,0
11867842,372,1
12424209,1050,0
12329421,763,0
12167655,188,0
12215805,935,0
11282971,214,1
11266215,1024,0
11868850,391,1
11394176,350,1
11802891,371,1
12252882,170,0
12555739,776,0
12247995,817,0
11625057,576,1
10527942,291,0
12021422,1325,0
11418901,733,0
12475021,1614,0
11625035,604,1
12236248,80,0
12472345,607,0
11601492,59,1
12437568,1498,0
11673040,1456,0
12545629,522,0
12403525,658,0
11485226,1,1
12563639,32,1
12545055,912,0
11355362,638,1
11883353,40,1
11637796,158,0
12563651,1012,1
12481653,1558,0
12283991,536,1
12061494,439,0
11682531,1151,1
12350676,1117,0
12080952,1515,0
11638844,526,1
11921227,851,0
11836421,223,1
12038039,1483,0
12271215,1130,0
12563640,1592,1
11328043,374,0
12547037,391,0
12092352,172,0
11535069,687,1
12497735,1525,0
11774721,361,1
11839345,517,1
12203953,395,0
12383304,626,0
12220503,873,0
11785891,1291,1
11788091,1012,1
12469326,63,0
11709614,50,1
12478211,954,0
12468070,1408,0
11731930,130,1
11693529,83,1
11449523,48,1
12426791,391,0
11708880,200,1
11725108,491,1
11355358,1142,0
11774732,483,1
12391867,1289,0
11820775,587,1
11079990,517,1
12140317,1043,0
12556210,1336,0
12439794,1529,0
12398553,1178,0
11620068,178,1
11628636,274,1
11861900,518,1
11886316,714,1
11450738,418,1
12254001,583,0
11948092,564,0
11417124,63,1
12530856,424,0
12126862,738,0
11759108,467,1
11788558,603,1
11862091,893,1
12283947,951,1
10930087,251,1
12547885,721,0
11417906,40,1
11631371,948,1
12510296,1445,0
12549248,1526,0
10984954,104,1
11611302,523,1
11468745,588,1
12333877,1369,0
12233351,61,0
11979736,1272,0
12563636,1230,1
12453038,429,0
11561587,437,1
11485548,948,1
11629993,319,1
11682554,598,1
11445634,460,1
11840935,280,1
11784988,1043,1
12475335,118,0
12466969,648,0
11098223,35,1
12555975,262,0
12525812,999,0
12563636,1447,1
11859828,580,1
11825700,96,1
11632698,318,0
11613373,765,1
11719001,94,1
12421015,18,0
12484659,1158,0
12529942,939,0
11980620,764,0
11677280,7,1
12488953,553,0
12373267,10,0
11786979,565,1
12450804,1321,0
11072086,141,1
11373020,342,1
12497688,975,0
11816395,21,1
12564734,254,0
11785212,483,1
12511067,100,0
11768301,376,1
12198006,542,0
11190787,278,1
11119846,47,1
11219048,69,1
11462037,943,1
11150213,579,1
12469947,880,0
11328793,104,1
11481886,743,1
12553440,373,0
12563435,206,1
11620224,1243,0
11629395,298,1
11785566,349,1
12535942,1023,0
11599116,518,1
12547763,755,0
12423006,999,0
12201445,670,0
12487634,821,0
11539385,996,1
11784011,417,0
12243441,1466,0
12346382,408,0
11538577,268,1
11687844,1049,1
11779825,196,1
12543921,955,0
11825315,460,1
11880717,54,1
12563031,723,0
11806123,264,1
11383361,1234,0
12429566,576,0
11604942,874,1
12377372,211,0
12465856,1435,0
12300318,657,0
12178615,582,0
11683916,1194,1
12117535,444,0
12254001,1074,0
11613299,1462,0
11828198,223,1
12375840,60,0
11390622,662,1
12416969,1591,0
11823929,46,1
11822313,155,1
12317763,696,0
11326262,301,1
12354089,265,0
11639914,50,1
12516104,134,0
12194323,1151,0
11683894,349,1
11713687,278,1
12415807,1552,0
12563651,651,1
11688724,351,1
11075533,864,0
11460985,807,1
11883798,402,1
12432699,870,0
11859828,938,1
11571274,571,1
11780634,540,1
12541163,172,0
12557886,1243,0
11656056,524,1
12552466,151,0
11780634,83,1
12530725,1520,0
12223640,702,0
12005221,568,0
11533436,166,1
12541963,482,0
11825041,889,1
12361999,701,0
12507976,169,0
12200261,393,1
11796679,72,1
12053758,745,0
11309956,104,1
12529542,83,0
12250976,744,0
11023130,150,1
11353606,278,1
11599413,143,1
12479199,922,0
11817974,238,1
12133427,501,0
11771318,6,1
12555386,160,0
12563237,688,1
11926550,307,0
12228867,674,0
12527649,503,0
11450825,73,1
12405971,1031,0
11881352,12,1
11809008,1,1
11542243,231,1
